State,AdminRegion,Count_yr,SpeciesNumber,NumberByPartyHours,Year,ReportingCounts,ReportingObservers
QC,quebec,83,98,0.0921,1982,8,109
QC,quebec,84,19,0.0184,1983,7,110
QC,quebec,85,86,0.1076,1984,10,70
QC,quebec,86,39,0.0569,1985,7,121
QC,quebec,87,128,0.1503,1986,10,67
QC,quebec,88,45,0.0506,1987,7,68
QC,quebec,89,132,0.1277,1988,14,56
QC,quebec,90,108,0.1109,1989,17,68
QC,quebec,91,265,0.2234,1990,20,63
QC,quebec,92,111,0.0952,1991,18,71
QC,quebec,93,426,0.3607,1992,21,68
QC,quebec,94,157,0.1356,1993,17,64
QC,quebec,95,294,0.2459,1994,21,62
QC,quebec,96,728,0.6351,1995,20,67
QC,quebec,97,164,0.1373,1996,15,76
QC,quebec,98,106,0.0839,1997,17,86
QC,quebec,99,125,0.0929,1998,21,68
QC,quebec,100,107,0.0744,1999,19,114
QC,quebec,101,246,0.1859,2000,21,54
QC,quebec,102,167,0.1133,2001,24,104
QC,quebec,103,130,0.0832,2002,20,105
QC,quebec,104,293,0.1827,2003,25,108
QC,quebec,105,284,0.1937,2004,24,96
QC,quebec,106,246,0.1632,2005,26,102
QC,quebec,107,481,0.2978,2006,26,88
QC,quebec,108,386,0.2463,2007,30,69
QC,quebec,109,335,0.2014,2008,28,71
QC,quebec,110,495,0.2923,2009,25,73
QC,quebec,111,576,0.3185,2010,31,72
QC,quebec,112,765,0.4059,2011,33,96
QC,quebec,113,638,0.2873,2012,35,93
QC,quebec,114,559,0.3014,2013,32,93
SK,saskatchewan,56,1,0.0204,1955,1,7
SK,saskatchewan,57,1,0.0156,1956,1,8
SK,saskatchewan,58,1,0.0096,1957,1,9
SK,saskatchewan,61,2,0.0556,1960,1,19
SK,saskatchewan,62,3,0.0178,1961,1,23
SK,saskatchewan,64,1,0.0066,1963,1,27
SK,saskatchewan,66,1,0.0118,1965,1,24
SK,saskatchewan,67,1,0.0119,1966,1,24
SK,saskatchewan,69,2,0.0222,1968,2,31
SK,saskatchewan,70,6,0.0531,1969,2,33
SK,saskatchewan,71,2,0.0161,1970,1,7
SK,saskatchewan,72,12,0.0916,1971,2,23
SK,saskatchewan,73,2,0.0157,1972,1,32
SK,saskatchewan,74,8,0.0358,1973,2,36
SK,saskatchewan,75,19,0.0846,1974,2,42
SK,saskatchewan,76,40,0.197,1975,2,36
SK,saskatchewan,77,64,0.249,1976,3,52
SK,saskatchewan,78,2,0.0108,1977,1,32
SK,saskatchewan,79,64,0.3008,1978,4,45
SK,saskatchewan,80,54,0.2159,1979,3,40
SK,saskatchewan,81,36,0.1535,1980,4,41
SK,saskatchewan,82,21,0.0718,1981,3,41
SK,saskatchewan,83,102,0.2695,1982,5,52
SK,saskatchewan,84,29,0.0934,1983,4,35
SK,saskatchewan,85,32,0.1081,1984,6,33
SK,saskatchewan,86,46,0.1353,1985,7,48
SK,saskatchewan,87,15,0.0403,1986,6,40
SK,saskatchewan,88,151,0.4178,1987,6,47
SK,saskatchewan,89,23,0.0709,1988,3,39
SK,saskatchewan,90,12,0.0425,1989,3,44
SK,saskatchewan,91,117,0.4036,1990,5,42
SK,saskatchewan,92,136,0.5056,1991,6,50
SK,saskatchewan,93,29,0.1235,1992,4,41
SK,saskatchewan,94,129,0.5371,1993,8,32
SK,saskatchewan,95,30,0.1259,1994,4,42
SK,saskatchewan,96,348,1.0737,1995,7,54
SK,saskatchewan,97,157,0.6583,1996,7,47
SK,saskatchewan,98,403,1.2578,1997,7,57
SK,saskatchewan,99,112,0.3875,1998,5,61
SK,saskatchewan,100,213,0.9965,1999,5,61
SK,saskatchewan,101,11,0.0476,2000,4,7
SK,saskatchewan,102,423,1.3066,2001,12,77
SK,saskatchewan,103,253,0.477,2002,11,64
SK,saskatchewan,104,379,0.7175,2003,15,69
SK,saskatchewan,105,196,0.4058,2004,12,61
SK,saskatchewan,106,181,0.2845,2005,11,56
SK,saskatchewan,107,195,0.3388,2006,11,58
SK,saskatchewan,108,393,0.7181,2007,16,63
SK,saskatchewan,109,233,0.4614,2008,12,50
SK,saskatchewan,110,616,1.0033,2009,26,54
SK,saskatchewan,111,314,0.4818,2010,19,61
SK,saskatchewan,112,204,0.2888,2011,19,50
SK,saskatchewan,113,658,0.9721,2012,30,59
SK,saskatchewan,114,185,0.2866,2013,18,45
YT,yukon territories,93,2,0.023,1992,1,13
YT,yukon territories,94,2,0.0513,1993,2,8
YT,yukon territories,95,2,0.0267,1994,2,15
YT,yukon territories,96,1,0.0135,1995,1,17
YT,yukon territories,97,2,0.0287,1996,1,8
YT,yukon territories,98,7,0.0853,1997,3,17
YT,yukon territories,99,9,0.1435,1998,2,13
YT,yukon territories,100,10,0.0988,1999,2,19
YT,yukon territories,101,11,0.0988,2000,3,18
YT,yukon territories,102,8,0.0796,2001,2,20
YT,yukon territories,103,6,0.0723,2002,1,7
YT,yukon territories,104,2,0.0153,2003,1,18
YT,yukon territories,105,10,0.0699,2004,2,10
YT,yukon territories,106,4,0.0316,2005,2,15
YT,yukon territories,107,11,0.083,2006,5,27
YT,yukon territories,108,14,0.1261,2007,4,13
YT,yukon territories,109,17,0.1225,2008,2,39
YT,yukon territories,110,6,0.0331,2009,3,41
YT,yukon territories,111,30,0.1609,2010,5,42
YT,yukon territories,112,19,0.0965,2011,6,41
YT,yukon territories,113,12,0.0606,2012,5,37
YT,yukon territories,114,27,0.1378,2013,8,26
